,index,image_id,image_path,label,entities,ratio_category,dreamsim,mse_rgb,mse_gray,ssim_rgb,ssim_gray,og_image
248,248,bcb52a962e3bed87_m02vqfm_a96e4bc9_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/foggy.jpeg,fake,"['tea', 'coffee (drink)', 'coffee cup', 'mug']",bin5,0.1328604817390442,0.0131800414616673,0.011218304,0.7165134086590178,0.708963259635548,8222.0
249,249,c306b575a081eed2,original/images/OpenImages/c306b575a081eed2.jpg,real,['bird'],,,,,,,
250,250,a2e77104b4a03066_m01pns0_8ddb908d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/a_british.jpeg,fake,['fire hydrant'],bin5,0.3907393217086792,0.017520259635717,0.016131248,0.6140911855656653,0.6744912535348513,1646.0
251,251,ddb2047a165799b4_m01z1kdw_464fcb49_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/decorative.jpeg,fake,"['cocktail', 'juice']",bin4,0.4044153094291687,0.0198389822884001,0.015802473,0.5130660765421068,0.5841902482846845,6022.0
252,252,409fb6aa7a58f7fc_m0k5j_411c0b20_OpenImages_OpenJourney,p2p/OpenImages/SDv4/wooden_cabin_in_the_woods.jpeg,fake,['aircraft'],bin5,0.3100601434707641,0.0128114563481067,0.0066915336,0.7326824292208856,0.7930421653928338,7337.0
254,254,a77cb2047087e508_m07dm6_3cc4aca0_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/bright.jpeg,fake,"['leopard', 'tiger']",bin5,0.8398527503013611,0.2180074710496401,0.19492142,0.0905672902053041,0.1368819181212753,3785.0
256,256,7836e79ccd8a924a_m02p0tk3_d1c86e37_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_snowy_day.jpeg,fake,"['human body', 'horse', 'bull']",bin3,0.4325258731842041,0.030893892187744,0.029596841,0.5876117385668276,0.6129621360189375,6635.0
257,257,ac369d270c2e5e6a_m0120dh_ebe0c5a2_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/of_a_garden.jpeg,fake,"['tortoise', 'sea turtle']",bin5,0.8406700491905212,0.1267711387242198,0.06865938,0.2460039154709151,0.4992467794079386,2551.0
258,258,fc38c95b141f33d1_m0283dt1_b1800565_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_snowy_day.jpeg,fake,"['human body', 'girl', 'human mouth']",bin1,0.0490268468856811,0.0027836114144487,0.0019766043,0.8094282556062691,0.8921660363084947,
259,259,c347d70ab05d444d,original/images/OpenImages/c347d70ab05d444d.jpg,real,"['clothing', 'piano', 'saxophone']",,,,,,,
260,260,32fe8ee4afcf51cb_m04ylt_bfba1d47_OpenImages_OpenJourney,p2p/OpenImages/SDv4/practiced.jpeg,fake,"['missile', 'rocket']",bin4,0.2804772853851318,0.0138113027277106,0.00918117,0.7733907287671725,0.8561882031359644,7089.0
264,264,82fd609fd5eed8fc_m08pbxl_373f19fd_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/merlot.jpeg,fake,"['monkey', 'carnivore']",bin5,0.8708109259605408,0.1984938162735574,0.18853623,0.2565000329379496,0.3770067826289481,391.0
269,269,279ca908e642fd7a_m01bl7v_2baaa389_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/motorcycle.jpeg,fake,"['boy', 'human mouth']",bin5,0.6969954371452332,0.3506547613069367,0.35452607,0.1588982490363797,0.232041897158078,3149.0
271,271,9592daa305158072_m01dxs_5899b453_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/boar.jpeg,fake,['brown bear'],bin5,0.3413038849830627,0.0300336138431833,0.015894713,0.6631445794192494,0.7490174879384579,11277.0
273,273,f47c104cccd3f6a2,original/images/OpenImages/f47c104cccd3f6a2.jpg,real,,,,,,,,
279,279,b2916bddaa2d55eb_m021mn_01c63ee5_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/a_piano_in_a_concert_hall.jpeg,fake,['cookie'],bin3,0.6679670214653015,0.028589995297563,0.025862696,0.6154273403334161,0.6532378369484557,6947.0
281,281,0b1ec01b1063caac_m0ph39_81e86743_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_the_rain.jpeg,fake,['canoe'],bin4,0.1772944927215576,0.0092252397861111,0.0075379964,0.651718587264165,0.6954700180008732,182.0
282,282,43cd3274846a2ec4_m0k4j_32868711_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/lions.jpeg,fake,['car'],bin5,0.0320189595222473,0.0126493659845059,0.011521748,0.5131194825796882,0.4735118606107233,
283,283,5084b732e04fdb5e_m0dkzw_8d426cb1_OpenImages_OpenJourney,p2p/OpenImages/SDv4/snowy_and_icy.jpeg,fake,"['hat', 'seat belt']",bin3,0.7661029100418091,0.030540321777375,0.022287166,0.66530553947478,0.7882313149067478,6970.0
284,284,d9d0cc4eba730a94_m0633h_a7f5b0df_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_sunny_field.jpeg,fake,['polar bear'],bin5,0.347446084022522,0.016782559349982,0.016022911,0.4759160648098801,0.4900379607443796,5286.0
285,285,3d37a6b6be146c12,original/images/OpenImages/3d37a6b6be146c12.jpg,real,['goat'],,,,,,,
288,288,829a13f7da76739c,original/images/OpenImages/829a13f7da76739c.jpg,real,['fish'],,,,,,,
289,289,7c17da3b0ba0e0e2,original/images/OpenImages/7c17da3b0ba0e0e2.jpg,real,['car'],,,,,,,
291,291,00812a688e387d43_m01bfm9_d7781747_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/swimming_in.jpeg,fake,['shorts'],bin4,0.5355253219604492,0.0093315305004635,0.008622835,0.5163915203673809,0.5995644889218543,5715.0
292,292,b7b19639afed609d,original/images/OpenImages/b7b19639afed609d.jpg,real,,,,,,,,
294,294,74b714ee6721e879_m0hf58v5_6a18c576_OpenImages_OpenJourney,p2p/OpenImages/SDv4/strawberries.jpeg,fake,"['luggage and bags', 'girl']",bin1,0.0674855709075927,0.0024862905558784,0.0017992766,0.8475552225434667,0.8618070965864306,
295,295,c8e6b593d252704f_m01nkt_e84025d3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/mushrooms.jpeg,fake,"['pizza', 'cheese']",bin3,0.6069055199623108,0.0177635152001083,0.016066363,0.6344910651856642,0.6991467185977561,5780.0
298,298,96014a68f0217da1,original/images/OpenImages/96014a68f0217da1.jpg,real,['car'],,,,,,,
299,299,26912ba548456bd8_m079cl_fa14470b_OpenImages_StableDiffusion_v4,"p2p/OpenImages/SDv5/women_++
.jpeg",fake,['skyscraper'],bin5,0.852236270904541,0.1273598474455875,0.09587302,0.1463352533115641,0.2333542652612223,5541.0
304,304,d9b835b5f987eab5_m07cmd_c17c4912_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/rusty.jpeg,fake,['tank'],bin5,0.3619714975357055,0.0185568943241231,0.013947969,0.5338386497241753,0.6047324161849675,8543.0
305,305,0521fb640b0e3e5e,original/images/OpenImages/0521fb640b0e3e5e.jpg,real,,,,,,,,
306,306,c6d4685fc6df6d16,original/images/OpenImages/c6d4685fc6df6d16.jpg,real,['tomato'],,,,,,,
307,307,634e9b65bdc2c832,original/images/OpenImages/634e9b65bdc2c832.jpg,real,,,,,,,,
308,308,23d1d39d81d411da_m0kmg4_66cdcc4a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/grassy.jpeg,fake,['teddy bear'],bin5,0.1102960109710693,0.0019444202353186,0.00150478,0.8702243986591279,0.8860221437261702,
310,310,a3f5f241eb13a719,original/images/OpenImages/a3f5f241eb13a719.jpg,real,"['duck', 'swan']",,,,,,,
311,311,aea2ef31178cc6d2,original/images/OpenImages/aea2ef31178cc6d2.jpg,real,,,,,,,,
315,315,9cc7c95ab9b6ec4b_m09b5t_098d8dbe_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_a_swimming_pool_area.jpeg,fake,['chicken'],bin5,0.1269384622573852,0.005563386640655,0.0053718854,0.5590491223668903,0.5711795805330107,
317,317,ceec94afe83824f8_m09728_0fff56df_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/volunteer.jpeg,fake,['bread'],bin5,0.0866724848747253,0.0056670567660274,0.0054808725,0.7006795461650213,0.6859210533988233,
318,318,db222764b4233622,original/images/OpenImages/db222764b4233622.jpg,real,['clothing'],,,,,,,
320,320,050850ece13f02fd,original/images/OpenImages/050850ece13f02fd.jpg,real,['aircraft'],,,,,,,
322,322,376bf47809f2fab2_m01bqk0_090568d1_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/her_friend's.jpeg,fake,['bicycle wheel'],bin2,0.0247697234153747,0.0014426928105513,0.0013110593,0.8340611865840591,0.8489479514054954,
324,324,6d1bfe7adfaf407d_m01nkt_7df09d42_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/in_a_forest.jpeg,fake,"['hamburger', 'cheese']",bin4,0.0666208267211914,0.0052451774521881,0.0040055485,0.7456352851908717,0.772073730571661,
325,325,c0fe97f0f832e6ef,original/images/OpenImages/c0fe97f0f832e6ef.jpg,real,['bird'],,,,,,,
326,326,e81e7dcdee1cdb27_m025rp___d207b1e2_OpenImages_OpenJourney,p2p/OpenImages/SDv4/small.jpeg,fake,"['human body', 'sun hat', 'fedora', 'scarf', 'cowboy hat']",bin3,0.8864140510559082,0.1709923575857305,0.1676052,0.1812227819141781,0.2726824167529787,12718.0
328,328,644ae58bce24c5c7,original/images/OpenImages/644ae58bce24c5c7.jpg,real,"['knife', 'dagger']",,,,,,,
329,329,561cafc2d478bc26,original/images/OpenImages/561cafc2d478bc26.jpg,real,,,,,,,,
330,330,551a0347472095d6,original/images/OpenImages/551a0347472095d6.jpg,real,['dog'],,,,,,,
331,331,e0d0d4272121d5cf_m02g30s_246e7941_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/and_pink.jpeg,fake,['guacamole'],bin5,0.4642824530601501,0.0650564246279726,0.04683401,0.2732898091840548,0.4458355438492659,7779.0
332,332,6b4a560cbc52d8f7_m01lrl_f878979a_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/arranged_by.jpeg,fake,['carnivore'],bin5,0.1426615715026855,0.0043298819333058,0.003165512,0.8095456316873513,0.8483153749870714,3308.0
333,333,0d4bd345d1f581a9_m01z1kdw_ec09daa0_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/blue.jpeg,fake,"['cocktail', 'juice']",bin5,0.2188726067543029,0.0100394125741276,0.008312653,0.7008402054444254,0.7594688279842778,8310.0
334,334,b3dcd8151b798534,original/images/OpenImages/b3dcd8151b798534.jpg,real,['cat'],,,,,,,
338,338,94f66a1c331cb602_m0dbzx_f70c2510_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/in_a_blue_ceramic_pot.jpeg,fake,['mule'],bin5,0.4018823504447937,0.035972890984656,0.034353606,0.5327920409663743,0.6162449165037918,7696.0
339,339,09af10ae61a4ef27,original/images/OpenImages/09af10ae61a4ef27.jpg,real,"['sombrero', 'human body', 'sun hat', 'horse', 'cowboy hat']",,,,,,,
340,340,2cea6fa6d7c15302,original/images/OpenImages/2cea6fa6d7c15302.jpg,real,['chest of drawers'],,,,,,,
341,341,ffa70a65bc910ea4_m026qbn5_4aa96570_OpenImages_OpenJourney,p2p/OpenImages/SDv4/motivated.jpeg,fake,"['studio couch', 'couch']",bin5,0.7907353043556213,0.1602129747390014,0.15858942,0.2465394022506659,0.3461183375786434,4334.0
342,342,0b162fcc2cb20057_m0h23m_096b67ed_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/classroom.jpeg,fake,['sparrow'],bin4,0.5852251648902893,0.0319549333512989,0.029341208,0.4125629736498921,0.4583332074137751,902.0
344,344,f9cf7cec793a2988_m0l515_80b648a7_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_botanical_garden.jpeg,fake,"['coffee (drink)', 'coffee cup', 'mug', 'sandwich']",bin4,0.270090103149414,0.0076834425778934,0.005866143,0.6891753372462001,0.7409484156752804,5936.0
345,345,c47455f9347a153f,original/images/OpenImages/c47455f9347a153f.jpg,real,['skyscraper'],,,,,,,
346,346,0946c11f712ce908,original/images/OpenImages/0946c11f712ce908.jpg,real,['suit'],,,,,,,
347,347,68eb73b7663ff251_m01bl7v_39989c0c_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_the_storm_with_thunder_and_lightning.jpeg,fake,['boy'],bin5,0.0219342708587646,0.0008838032007859,0.00064403715,0.8934281701691716,0.9147101679607816,
349,349,44b223d56f487107,original/images/OpenImages/44b223d56f487107.jpg,real,['fish'],,,,,,,
351,351,60d83ca9dd9c25bf,original/images/OpenImages/60d83ca9dd9c25bf.jpg,real,"['woman', 'girl']",,,,,,,
352,352,689aa58819f90a00_m03d443_772a092a_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/under_sunlight.jpeg,fake,['rhinoceros'],bin4,0.1486523747444152,0.0124757200849983,0.0116394535,0.5634034872694519,0.5595943625468507,10648.0
353,353,35a5bceb42d99bd1,original/images/OpenImages/35a5bceb42d99bd1.jpg,real,,,,,,,,
355,355,e1ddd4103569fbab_m02l8p9_df248772_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/colorful.jpeg,fake,"['harbor seal', 'sea lion', 'carnivore']",bin5,0.3331132531166076,0.0211308998030667,0.019628882,0.4690265274324623,0.4839423453964612,4760.0
358,358,03b129104ca0830b_m02hj4_5368372f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/kid.jpeg,fake,['dolphin'],bin5,0.1221845149993896,0.0101344643876015,0.009679766,0.684872329164885,0.6908070853258186,
359,359,fb43156f7d0a6b94_m099ssp_138f28e6_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_red_white.jpeg,fake,"['platter', 'oyster']",bin3,0.2079527378082275,0.0071429564600554,0.00468264,0.7672864042598495,0.826371435653066,8340.0
360,360,7d7bec14a1c3547d_m09ld4_5c5bbdf5_OpenImages_OpenJourney,p2p/OpenImages/SDv4/crowd_celebrating_a_birthday.jpeg,fake,['frog'],bin5,0.2984272241592407,0.0091015857900394,0.0076519623,0.826469824130862,0.8805838270291836,5097.0
361,361,05ec1df46929fa2c_m0k4j_37b2409d_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/with_a_rainbow_in_the_background.jpeg,fake,['car'],bin4,0.4164074659347534,0.0354057120763535,0.02878429,0.3697200243791285,0.4179132592686815,7700.0
363,363,b2a792ad8f9573fe_m01z1kdw_5c1581c0_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_metal_coffee_table.jpeg,fake,"['cocktail', 'juice']",bin3,0.4963163137435913,0.0241663343485052,0.018892424,0.4617204910790192,0.5201392885712877,11966.0
364,364,a318feeb61427a14,original/images/OpenImages/a318feeb61427a14.jpg,real,"['cake', 'toy']",,,,,,,
365,365,caf3f23b76593335,original/images/OpenImages/caf3f23b76593335.jpg,real,['motorcycle'],,,,,,,
366,366,9463e37445dc0e0d_m039xj__f851aca2_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/in_a_cemetery.jpeg,fake,['human ear'],bin1,0.1231234073638916,0.0051138677405162,0.0049242773,0.7721750362950218,0.7983215735814075,
370,370,b60cb5aa66aa73d8_m0hkxq_6068fcde_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_the_rain.jpeg,fake,['broccoli'],bin5,0.7991739511489868,0.1046007020904607,0.10328884,0.2438665226894095,0.3644845292746361,3474.0
371,371,b2916bddaa2d55eb_m021mn_01c63ee5_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/tacos.jpeg,fake,['cookie'],bin3,0.0852195024490356,0.0043803512923277,0.0042455285,0.6021829070061538,0.6104601223554766,
372,372,f6f82ca312765f11_m05r655_0d265231_OpenImages_OpenJourney,p2p/OpenImages/SDv4/birthday_cake.jpeg,fake,"['shorts', 'girl']",bin5,0.1209387183189392,0.0099317741467374,0.00919185,0.6100826012630098,0.6315595127884639,
375,375,d724970c396de530_m0l515_c949c236_OpenImages_OpenJourney,p2p/OpenImages/SDv4/diving.jpeg,fake,['sandwich'],bin5,0.0984151363372802,0.007749399480706,0.0030183697,0.7828211966021367,0.7944880612521165,
376,376,085f62e2375ab7ed_m0gv1x_0bd05031_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/neighborhood.jpeg,fake,['parrot'],bin5,0.4416467547416687,0.011780723230542,0.010925703,0.5951765956802171,0.6416557986567549,678.0
377,377,54ba1ec0d85d45b1_m06m11_ba60c1e5_OpenImages_OpenJourney,p2p/OpenImages/SDv4/child.jpeg,fake,"['vase', 'rose']",bin4,0.1656136512756347,0.0195052862405685,0.018437516,0.4771590773095211,0.5169547854017889,3337.0
378,378,099f5af7592c9fcc,original/images/OpenImages/099f5af7592c9fcc.jpg,real,,,,,,,,
379,379,9d66f8d01c133b97_m083wq_b4c8f53b_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/during_a_heat_wave.jpeg,fake,['wheel'],bin3,0.3626366853713989,0.0173597683846056,0.012589289,0.7456878329704519,0.7851335459960465,4652.0
382,382,97260cca90e0f0b8,original/images/OpenImages/97260cca90e0f0b8.jpg,real,"['cocktail', 'juice']",,,,,,,
383,383,194c0796217cb704_m06mf6_6f1f7580_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/enjoyed_on_a_picnic.jpeg,fake,['rabbit'],bin5,0.3672621250152588,0.0060205111759649,0.0052233497,0.8110075318574395,0.855189627395053,9232.0
384,384,e28c3e06fc4b1b4d_m01xq0k1_3a6ece60_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/pedestrians.jpeg,fake,"['cattle', 'goat']",bin5,0.2293832302093505,0.012262958398037,0.0074599474,0.7489995851493981,0.7852349945133333,8229.0
385,385,1fe7a99c23f64885,original/images/OpenImages/1fe7a99c23f64885.jpg,real,,,,,,,,
386,386,e9a7cee4c6ed5b68_m021mn_99d5b3c7_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_snowy_day.jpeg,fake,['cookie'],bin4,0.0303372740745544,0.0030295962546706,0.0024184408,0.8837855562390272,0.901562052306834,
387,387,5a26ee6c6175ae97_m0_cp5_f7940825_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/snowy.jpeg,fake,['oyster'],bin4,0.905631184577942,0.1374313119049639,0.11027808,0.3063017479109969,0.4011432836385435,11659.0
389,389,565dbfa5cc7d6de6_m0c9ph5_736ed2fb_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/with_a_stormy_background.jpeg,fake,['flower'],bin1,0.7147022485733032,0.0995873817131944,0.08258622,0.1606532242853446,0.2131785452073815,5093.0
390,390,38caa15a15dd11e7,original/images/OpenImages/38caa15a15dd11e7.jpg,real,"['eagle', 'falcon']",,,,,,,
391,391,82fd609fd5eed8fc,original/images/OpenImages/82fd609fd5eed8fc.jpg,real,"['monkey', 'carnivore']",,,,,,,
392,392,903db20748b4903d,original/images/OpenImages/903db20748b4903d.jpg,real,['trousers'],,,,,,,
394,394,515ed193a1755253,original/images/OpenImages/515ed193a1755253.jpg,real,"['burrito', 'submarine sandwich']",,,,,,,
396,396,15ccedb600380afa_m03fj2_eeb71cb9_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/river.jpeg,fake,"['goldfish', 'fish']",bin4,0.1197983026504516,0.0115850853348609,0.010512643,0.5821520778328049,0.6020659279819616,
397,397,4e1a92be80a8d7f6_m01b638_fc2fb0dd_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/snowy.jpeg,fake,['boot'],bin4,0.7111895680427551,0.1183684284895119,0.11208527,0.190614867504252,0.2780001471868155,9664.0
399,399,a074d9aa597b32fe_m03bt1vf_9ab844a0_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/mural.jpeg,fake,['woman'],bin4,0.3263665437698364,0.0271674668897379,0.026020266,0.4592844092819761,0.494657596434675,7183.0
400,400,9640f318184e3946,original/images/OpenImages/9640f318184e3946.jpg,real,['canary'],,,,,,,
401,401,63cb39d5401e1a6e_m01gkx__1902402b_OpenImages_OpenJourney,p2p/OpenImages/SDv4/sausage.jpeg,fake,"['woman', 'swimwear']",bin1,0.6500423550605774,0.013983046118455,0.009021029,0.752448592871736,0.8628560387294233,3277.0
402,402,cca89fe3da8caa77_m03k3r_f61874d2_OpenImages_Kandinsky_2_2,"p2p/OpenImages/SDv4/their_+__+
.jpeg",fake,['horse'],bin5,0.6568073034286499,0.1408640512722846,0.1345476,0.2811645928789861,0.3613046080195904,942.0
404,404,2a60c8cec1b2e6c0,original/images/OpenImages/2a60c8cec1b2e6c0.jpg,real,"['aircraft', 'fixed-wing aircraft']",,,,,,,
405,405,fdd5f1af0a0bf049,original/images/OpenImages/fdd5f1af0a0bf049.jpg,real,['football'],,,,,,,
407,407,f42f86cbb06d9c47,original/images/OpenImages/f42f86cbb06d9c47.jpg,real,['fixed-wing aircraft'],,,,,,,
410,410,d4e6f18989f832e6,original/images/OpenImages/d4e6f18989f832e6.jpg,real,['bottle'],,,,,,,
411,411,68d5644e1524fc88,original/images/OpenImages/68d5644e1524fc88.jpg,real,,,,,,,,
412,412,28d5b8a619808f60_m0c9ph5_8af3740d_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_thunderstorm.jpeg,fake,['flower'],bin5,0.232231318950653,0.007557517812754,0.0065327324,0.6011671667778622,0.6366119469823754,10812.0
414,414,061be1d696201b24_m02s195_b8608e1b_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/with_no_benches_or_trees.jpeg,fake,"['vase', 'flowerpot', 'rose']",bin3,0.1213994622230529,0.015081379993228,0.0099926265,0.795537611991367,0.8356217166438924,
415,415,abed8a82f3e24f22_m02vqfm_9ce310e4_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_dry_day.jpeg,fake,"['coffee (drink)', 'saucer', 'drink', 'coffee cup', 'tea']",bin3,0.6581161022186279,0.1210829649126775,0.112952545,0.2709532514060264,0.3928517594643689,11322.0
416,416,5855782749c3ed0b,original/images/OpenImages/5855782749c3ed0b.jpg,real,"['billiard table', 'ball (object)']",,,,,,,
417,417,5177da9960ab6e14,original/images/OpenImages/5177da9960ab6e14.jpg,real,,,,,,,,
418,418,f820c39c5300de83_m03bt1vf_aaed1c4e_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/in_the_middle_of_the_ocean.jpeg,fake,"['shorts', 'volleyball (ball)', 'woman']",bin5,0.696395754814148,0.016968743288714,0.015340852,0.5918784766451209,0.6685606957138633,62.0
420,420,b2a3c436142b3611_m01jfm__735ff735_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_the_rain.jpeg,fake,['vehicle registration plate'],bin2,0.1912767887115478,0.0140660302107049,0.012804735,0.6412347369856729,0.6854652261356389,938.0
421,421,fa18e35a0def0b4f_m0cyhj__0213c64f_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_windy_day.jpeg,fake,['orange (fruit)'],bin2,0.2868353128433227,0.0039019419097998,0.003168867,0.796644146319578,0.8605113926135903,6976.0
422,422,4dc1342abd6b261a,original/images/OpenImages/4dc1342abd6b261a.jpg,real,,,,,,,,
424,424,a29e85514998dff0_m014j1m_76eb297c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/outside_a_forest_fire_scene.jpeg,fake,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",bin4,0.1227907538414001,0.0099715713682838,0.009319318,0.5287710334507078,0.5339762557594258,
425,425,9ef8cd59a06e5aa0,original/images/OpenImages/9ef8cd59a06e5aa0.jpg,real,,,,,,,,
427,427,56f184605e749fcc,original/images/OpenImages/56f184605e749fcc.jpg,real,"['sheep', 'goat']",,,,,,,
428,428,8e884a9e70e9eb89,original/images/OpenImages/8e884a9e70e9eb89.jpg,real,"['van', 'bus']",,,,,,,
429,429,031a9a1a6da31e6d,original/images/OpenImages/031a9a1a6da31e6d.jpg,real,,,,,,,,
430,430,ffd466526fa9f42d_m0342h_1484740e_OpenImages_OpenJourney,p2p/OpenImages/SDv4/colorful.jpeg,fake,['guitar'],bin5,0.225588321685791,0.0224572705018677,0.021982133,0.7150205364433727,0.753426679092321,4832.0
431,431,4960dc1493453b85_m05n4y_9e25390f_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/as_tall_as.jpeg,fake,['ostrich'],bin4,0.2024568319320678,0.0048265778882433,0.0038377524,0.7695148635814117,0.8422319126672533,10485.0
432,432,a34b2153902f8061_m0242l_a004506f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/joyful.jpeg,fake,['coin'],bin4,0.0979398488998413,0.0097180217824562,0.0072375224,0.8267350269380955,0.8587672903158561,
433,433,043c5c5448186b26,original/images/OpenImages/043c5c5448186b26.jpg,real,['monkey'],,,,,,,
437,437,3dfbadcf824ce8d4_m01g317_82948ac7_OpenImages_OpenJourney,p2p/OpenImages/SDv4/with_no_benches_or_trees.jpeg,fake,"['clothing', 'jeans', 'person']",bin1,0.7728784084320068,0.151342668016339,0.13804543,0.1667650076173413,0.2924924099974807,3564.0
