index,image_id,image_path,ratio_category,label,entities,og_image
9119,f45544793dac3d4c_m0bwd_0j_0a55c29d_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/puppets.jpeg,bin4,fake,['elephant'],4109.0
9126,bbfe88937357fd71_m02zvsm_3f59aed6_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/stone.jpeg,bin5,fake,"['tart', 'tomato', 'cheese', 'bread']",548.0
9130,781a6f4611f566b7_m01599_4f57c69d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/the_ocean_in_the_background.jpeg,bin5,fake,"['bottle', 'beer']",4028.0
9154,7836e79ccd8a924a_m02p0tk3_d1c86e37_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/on_a_sunny_day.jpeg,bin3,fake,"['human body', 'horse', 'bull']",6635.0
9156,58a0c796e16d767e_m0fm3zh_7aa7b4d4_OpenImages_OpenJourney,p2p/OpenImages/SDv4/breezy.jpeg,bin4,fake,"['laptop', 'vase', 'flowerpot']",7117.0
9183,8865694899bc5737_m0dbvp_cb20ba7e_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/on.jpeg,bin2,fake,['goose'],4262.0
9191,dc012ea9e1406bfa_m02wbtzl_eb9e4c2a_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/egg_wash.jpeg,bin3,fake,"['sun hat', 'horse', 'sombrero']",9063.0
9207,8865694899bc5737_m0dbvp_8c37821e_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/with_a_large_trestle.jpeg,bin3,fake,['goose'],4262.0
9215,e3ca7de8aa638f6a_m02vqfm_1c2e49d7_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/honey_bucket.jpeg,bin4,fake,"['spoon', 'coffee (drink)', 'saucer', 'drink', 'bottle', 'coffee cup', 'tea']",7047.0
9238,8b286a528fde362d_m02p0tk3_61142c8a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_sunny_day.jpeg,bin5,fake,"['guitar', 'human body']",6341.0
9245,e1ddd4103569fbab_m02l8p9_df248772_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/grassy.jpeg,bin5,fake,"['harbor seal', 'sea lion', 'carnivore']",4760.0
9261,b99df92d7b79dec8_m0cmx8_a2576d67_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/silver.jpeg,bin4,fake,"['spoon', 'coffee cup', 'drink']",10446.0
9265,8c1d24dcbaeec096_m02zn6n_e6e157d4_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/boar.jpeg,bin3,fake,['barrel'],7134.0
9297,fd01a784f0e01064_m024d2_63442d95_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/foggy.jpeg,bin5,fake,['calculator'],10054.0
9304,8865694899bc5737_m0dbvp_824adbd8_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_small_polar_bear_also_playing.jpeg,bin1,fake,['goose'],4262.0
9306,f7dc53f11acde989_m01dwwc_9c41602c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/under_a_bright_sun.jpeg,bin4,fake,['pancake'],12354.0
9337,179846a7e34ba228_m039xj__28027b21_OpenImages_OpenJourney,p2p/OpenImages/SDv4/boy.jpeg,bin1,fake,"['suit', 'human ear']",7834.0
9345,347b0afa5c8808d8_m07fbm7_e5f787c6_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/forest.jpeg,bin2,fake,"['tart', 'strawberry']",5307.0
9372,347b0afa5c8808d8_m07fbm7_06892da6_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/donut.jpeg,bin3,fake,"['tart', 'strawberry']",5307.0
9378,b2916bddaa2d55eb_m021mn_4150ba26_OpenImages_OpenJourney,p2p/OpenImages/SDv4/sunburned.jpeg,bin3,fake,['cookie'],6947.0
9402,6a951ffda4eb0a0b_m0cd4d_790c6fb7_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/pair.jpeg,bin4,fake,"['leopard', 'cheetah', 'jaguar (animal)']",7342.0
9411,b2916bddaa2d55eb_m021mn_b5766c02_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_city_street.jpeg,bin1,fake,['cookie'],6947.0
9443,2406df385f602b9b_m015x4r_c7f986b1_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/on_a_rainy_day.jpeg,bin3,fake,"['zucchini', 'cucumber']",3270.0
9445,89d8c4de1f2f3f07_m01m2v_a3069cf0_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/on_a_hot_day.jpeg,bin4,fake,"['laptop', 'computer keyboard']",4924.0
9448,253425099d3393de_m01cmb2_7d7de923_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/blue.jpeg,bin5,fake,"['miniskirt', 'jeans']",12011.0
9465,a273f504b47d0670_m01yrx_a0626e8b_OpenImages_OpenJourney,p2p/OpenImages/SDv4/under_a_tree.jpeg,bin5,fake,"['carnivore', 'cat']",2370.0
9480,16af0e13b34bbe4d_m09qck_fcf1d5b3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/wheatfield.jpeg,bin4,fake,['banana'],10872.0
9491,781a6f4611f566b7_m01599_0c59ba6f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/bougainvillea.jpeg,bin4,fake,"['bottle', 'beer']",4028.0
9506,2c5681a1d46ea716_m07fbm7_d36d661f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_piano_keyboard.jpeg,bin2,fake,"['cake', 'strawberry']",1248.0
9523,516a2419668bd201_m0hkxq_b239fe49_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/rainy_autumn_day.jpeg,bin2,fake,['broccoli'],5287.0
9551,febefae5f104a7c8_m0l515_ef067f2e_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/papers.jpeg,bin5,fake,"['sandwich', 'bread']",9989.0
9566,adc6cb08fcafcf77_m01xq0k1_40460cae_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_rainy_storm.jpeg,bin3,fake,['cattle'],5949.0
9599,f722edf6695264e1_m02jvh9_b0457595_OpenImages_StableDiffusion_XL,"p2p/ADE20K/OJ/staten_island,_new_york.jpeg",bin4,fake,"['teapot', 'mug', 'kettle', 'saucer', 'coffee cup']",8027.0
9601,eea67dd864586c56_m0342h_e6005924_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/sandwich.jpeg,bin2,fake,"['person', 'guitar']",10978.0
9605,74b714ee6721e879_m0hf58v5_76b2130c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/at_a_swimming_pool.jpeg,bin3,fake,"['luggage and bags', 'girl']",8326.0
9606,05122205d3994c32_m05vtc_198cc865_OpenImages_OpenJourney,p2p/OpenImages/SDv4/near_a_window.jpeg,bin1,fake,['potato'],9716.0
9608,7936076e23541980_m0dv77_3c062ae8_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/in_the_pouring_rain.jpeg,bin4,fake,['squash (plant)'],6639.0
9615,b2916bddaa2d55eb_m021mn_f459da98_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/sleepy.jpeg,bin4,fake,['cookie'],6947.0
9636,f509159922bd5baa_m04dr76w_5f100e1e_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/photograph.jpeg,bin2,fake,['bottle'],13.0
9643,05122205d3994c32_m05vtc_198cc865_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/a_throw_on_the_sofa.jpeg,bin1,fake,['potato'],9716.0
9646,b2ebfacff545ad09_m0242l_b52c0917_OpenImages_OpenJourney,p2p/OpenImages/SDv4/flippers_kicking_up_dolphins_and_whales.jpeg,bin3,fake,['coin'],8047.0
9689,74b714ee6721e879_m05r655_273e4c7c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/tank_top_and_swimsuit_bottom.jpeg,bin3,fake,"['luggage and bags', 'girl']",8326.0
9712,05122205d3994c32_m05vtc_198cc865_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/video_game_console.jpeg,bin1,fake,['potato'],9716.0
9714,3fdfe506da22acaa_m0ch_cf_484255f6_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/red.jpeg,bin3,fake,['fish'],3.0
9757,3d37a6b6be146c12_m03fwl_55e995fb_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/bullhorn_with_a_floodlight.jpeg,bin1,fake,['goat'],285.0
9817,bcb52a962e3bed87_m02jvh9_5e2a7798_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/swimming.jpeg,bin5,fake,"['tea', 'coffee (drink)', 'coffee cup', 'mug']",8222.0
9850,0ab25a872a3a628f_m0cmx8_4f111b11_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_playful_day.jpeg,bin4,fake,['spoon'],441.0
9863,dde0f0d1cb4c50dc_m01lrl_84ad28f3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/deserted_mining_town.jpeg,bin2,fake,['carnivore'],4764.0
9882,1c68ec73964a0332_m01x_v_98712b01_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/on_a_picnic_table.jpeg,bin3,fake,['camel'],5876.0
9932,3928a399e08e1758_m034c16_248b7ab5_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/notepad.jpeg,bin3,fake,"['pillow', 'studio couch', 'couch']",6030.0
9988,dbc3c0da2f3d57d8_m09f20_997733ae_OpenImages_OpenJourney,p2p/OpenImages/SDv4/morning_sun.jpeg,bin4,fake,['hippopotamus'],11881.0
9996,56401bf3ff33c9ed_m01xyhv_755b1dc6_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_rainy_day.jpeg,bin4,fake,['suit'],6843.0
10018,408e6a6f9f0ab7f3_m06k2mb_648816f5_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_black_ceramic_platter.jpeg,bin2,fake,"['high heels', 'trousers', 'dress', 'belt', 'boot']",13312.0
10045,f820c39c5300de83_m01bfm9_56103eb9_OpenImages_OpenJourney,p2p/OpenImages/SDv4/under_the_sun.jpeg,bin3,fake,"['shorts', 'volleyball (ball)', 'woman']",62.0
10049,f820c39c5300de83_m01bfm9_644e6684_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/skating_on.jpeg,bin2,fake,"['shorts', 'volleyball (ball)', 'woman']",62.0
10053,b755836a8af2024b_m01j51_8c5f42ad_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/flag.jpeg,bin2,fake,['balloon'],10575.0
10168,221b481a8ee7e11d_m0hqkz_23f53460_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_garden.jpeg,bin5,fake,"['grapefruit', 'lemon (plant)']",11710.0
10178,5f2c6ffc9d36ed35_m09728_8edbae46_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/cream_horse.jpeg,bin2,fake,"['hamburger', 'bread']",109.0
10179,94e41c296bd7ffb3_m09rvcxw_611a2714_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/backyard.jpeg,bin2,fake,"['missile', 'rocket']",3568.0
10204,56401bf3ff33c9ed_m01xyhv_755b1dc6_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/on_a_snowy_day.jpeg,bin4,fake,['suit'],6843.0
10233,fecf91dd4a41cd96_m03fj2_be17d7b2_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/sleek.jpeg,bin2,fake,"['goldfish', 'fish']",12257.0
10241,fe1580f27cfe4c67_m0fszt_fb9a599d_OpenImages_OpenJourney,p2p/OpenImages/SDv4/cuff.jpeg,bin3,fake,"['pastry', 'cake']",9365.0
10244,05da9a3a550ceeed_m018xm_f3fa382f_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/whiskey.jpeg,bin5,fake,['ball (object)'],3721.0
10254,622e074fe98116c3_m02s195_71c29538_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/smiley.jpeg,bin5,fake,"['jug', 'pitcher (container)', 'flowerpot', 'vase']",3200.0
10281,2ed68ac9c200a034_m029b3_a51acb6a_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/a_ribbon_for_a.jpeg,bin4,fake,['dice'],8728.0
10294,e3be2c967e5af1e5_m01dwsz_6beb362e_OpenImages_OpenJourney,p2p/OpenImages/SDv4/mint.jpeg,bin5,fake,['waffle'],11805.0
10298,b281c337a69f4e52_m02vqfm_b5bd6eee_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_windy_day.jpeg,bin4,fake,"['coffee (drink)', 'human body', 'saucer', 'coffee cup', 'tea']",5986.0
10305,77342c4f2ac0f91b_m09ddx_3abe9daf_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_gamer_playing_with.jpeg,bin4,fake,"['goose', 'duck', 'swan']",4755.0
10323,b22737782d386723_m0283dt1_76e9604d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/flock.jpeg,bin3,fake,"['human ear', 'swimwear', 'human mouth']",1613.0
10329,16af0e13b34bbe4d_m09qck_408e71c3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/couple.jpeg,bin3,fake,['banana'],10872.0
10347,e3be2c967e5af1e5_m01dwsz_67d03c6a_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/flowers.jpeg,bin5,fake,['waffle'],11805.0
10363,55917f4c7f266f73_m0k1tl_e4400383_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/on_a_snowy_day.jpeg,bin3,fake,['pen'],13118.0
10384,a29e85514998dff0_m0hqkz_61ba6c74_OpenImages_OpenJourney,p2p/OpenImages/SDv4/busy.jpeg,bin2,fake,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",10051.0
10385,08e0a62e92643799_m0138tl_26a3f880_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/and_white.jpeg,bin4,fake,['toy'],12882.0
10387,5a639b9ea7739f07_m0jg57_821e759f_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/chocolate_chip_brownies.jpeg,bin5,fake,"['tomato', 'bell pepper']",7808.0
10393,4f104caa8ad41cdf_m0hnyx_149d2b7b_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/middle-aged_man.jpeg,bin2,fake,['pastry'],3838.0
10394,0ab25a872a3a628f_m0cmx8_af6764aa_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/shicanco.jpeg,bin4,fake,['spoon'],441.0
10397,2646412c48fa2d2f_m015wgc_8989b74b_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_mountain_trail.jpeg,bin4,fake,['croissant'],4216.0
10428,701d9f182fd8b979_m02p5f1q_9e17ec66_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_foggy_day.jpeg,bin5,fake,"['coffee cup', 'bowl', 'mixing bowl']",4869.0
10431,fdc74a42fdd67589_m02vqfm_8d96e07d_OpenImages_StableDiffusion_XL,p2p/ADE20K/SDv4/mountain.jpeg,bin5,fake,"['saucer', 'coffee cup', 'coffee (drink)']",7607.0
10479,3928a399e08e1758_m026qbn5_ca01207e_OpenImages_StableDiffusion_XL,p2p/CelebAHQ/SDv4/watch.jpeg,bin3,fake,"['pillow', 'studio couch', 'couch']",6030.0
10483,409fb6aa7a58f7fc_m0k5j_411c0b20_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/with_a_picture_of_a_gamer_winning_a_game_on_the_monitor.jpeg,bin5,fake,['aircraft'],7337.0
10490,622e074fe98116c3_m054fyh_82839786_OpenImages_OpenJourney,p2p/OpenImages/SDv4/dancing.jpeg,bin5,fake,"['jug', 'pitcher (container)', 'flowerpot', 'vase']",3200.0
10520,e3ca7de8aa638f6a_m0cmx8_366190d0_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/in_a_large_ocean-themed_tank.jpeg,bin3,fake,"['spoon', 'coffee (drink)', 'saucer', 'drink', 'bottle', 'coffee cup', 'tea']",7047.0
10556,fb43156f7d0a6b94_m0_cp5_db7865ec_OpenImages_OpenJourney,p2p/OpenImages/SDv4/morning_glories.jpeg,bin1,fake,"['platter', 'oyster']",8340.0
10557,38c6a73c3e1fc3d2_m02dl1y_dd1a6ddc_OpenImages_OpenJourney,p2p/OpenImages/SDv4/collage.jpeg,bin3,fake,"['cowboy hat', 'hat']",6171.0
10604,5e25bb93819d7e8e_m06mf6_73d67b14_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/members.jpeg,bin5,fake,['rabbit'],822.0
10622,91326dc604d416d7_m025rp___1089e465_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_container_in.jpeg,bin2,fake,['cowboy hat'],12382.0
10631,492df4450b7893d9_m08pbxl_7c67d977_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/under_a_thunderstorm.jpeg,bin5,fake,"['monkey', 'carnivore']",7950.0
10635,b2a369f311184a17_m09csl_a810f93f_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/thunderstorm_in_a_monsoon-like.jpeg,bin1,fake,"['eagle', 'raven']",4812.0
10675,c6d4685fc6df6d16_m07j87_e0dab977_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/protestors.jpeg,bin4,fake,['tomato'],306.0
10719,1c68ec73964a0332_m01x_v_5a8585bc_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/donut.jpeg,bin4,fake,['camel'],5876.0
10725,addd2b526748b761_m025rp___2f4e6452_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/damaged.jpeg,bin4,fake,"['cowboy hat', 'fedora']",9560.0
10730,e16d9f29e2462eea_m01fb_0_baa743c5_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_sunny_day.jpeg,bin4,fake,"['bagel', 'doughnut']",6442.0
10755,9c226d0fe33db772_m06m11_bf150c2d_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_laptop.jpeg,bin4,fake,['rose'],4022.0
10789,4e9df759ce180a15_m01226z_05483c8a_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_mountain_trail.jpeg,bin1,fake,"['woman', 'football']",3252.0
10805,eea67dd864586c56_m0342h_e1b88dba_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/brightly_colored.jpeg,bin3,fake,"['person', 'guitar']",10978.0
10811,14a839093eaba2d3_m02p3w7d_75aa45ce_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/giraffes.jpeg,bin3,fake,['roller skates'],5131.0
10826,f722edf6695264e1_m03q5c7_2c3bcf3d_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/at_dawn.jpeg,bin3,fake,"['teapot', 'mug', 'kettle', 'saucer', 'coffee cup']",8027.0
10830,2ab74cc6cebb34d4_m03bk1_a6a7b405_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/plums.jpeg,bin4,fake,['giraffe'],789.0
10832,6d1bfe7adfaf407d_m01nkt_7df09d42_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_dolphin_sighting.jpeg,bin4,fake,"['hamburger', 'cheese']",2396.0
10868,221b481a8ee7e11d_m0hqkz_23f53460_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/birthday_party.jpeg,bin5,fake,"['grapefruit', 'lemon (plant)']",11710.0
10893,5de7fc6ecb724cff_m07mhn_86811b89_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/in_a_rainstorm.jpeg,bin2,fake,"['tie', 'trousers']",1785.0
10935,77342c4f2ac0f91b_m0dftk_a7d1e762_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/with_a_content_face.jpeg,bin2,fake,"['goose', 'duck', 'swan']",4755.0
10975,3fc30c8644f09b0f_m0h2r6_8c7574c2_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/sculptures.jpeg,bin5,fake,"['truck', 'van', 'ambulance']",7375.0
10989,58d5304378bd430b_m084zz_caeabb80_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_rainy_day.jpeg,bin5,fake,"['shark', 'whale']",1282.0
11002,86401ad43b4f7652_m0cnyhnx_ca4b7e93_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/thunderstorm_surrounding_it.jpeg,bin5,fake,"['horse', 'bull']",8290.0
11009,5e25bb93819d7e8e_m06mf6_73d67b14_OpenImages_OpenJourney,p2p/OpenImages/SDv4/with_the_ocean_in_the_background.jpeg,bin5,fake,['rabbit'],822.0
11015,c6d4685fc6df6d16_m07j87_a699a844_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/on.jpeg,bin3,fake,['tomato'],306.0
11030,0ab071932a440ed7_m0hnyx_e01b6c30_OpenImages_OpenJourney,p2p/OpenImages/SDv4/lips.jpeg,bin1,fake,"['pastry', 'pizza']",4809.0
11060,ee2687b634bb8fbe_m015wgc_8e34bbc2_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/8.jpeg,bin2,fake,"['croissant', 'bread']",1224.0
11082,a273f504b47d0670_m01yrx_7e16ca94_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_snowy_day.jpeg,bin5,fake,"['carnivore', 'cat']",2370.0
11126,58d5304378bd430b_m0by6g_3af5152a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/modern.jpeg,bin5,fake,"['shark', 'whale']",1282.0
11136,8e164d1a6f6edbf4_m01f91__4f6b7a78_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_rainy_day.jpeg,bin4,fake,['pretzel'],12223.0
11185,a83f96e6a35124c7_m084zz_6016eb19_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/clear.jpeg,bin2,fake,"['fish', 'whale', 'dolphin']",2026.0
11191,1993005e3e47a261_m02p0tk3_762e81a4_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/skiing_down.jpeg,bin2,fake,"['jeans', 'trousers', 'human body']",4579.0
11215,0650a130d7f707b5_m09b5t_6a5a25e0_OpenImages_OpenJourney,p2p/OpenImages/SDv4/sleek.jpeg,bin4,fake,"['turkey', 'chicken']",5312.0
11234,2ab74cc6cebb34d4_m03bk1_a6a7b405_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/a_coffee_mug.jpeg,bin4,fake,['giraffe'],789.0
11254,ef1c92617f2a63e3_m03bt1vf_afcadf69_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/on_a_stormy_day.jpeg,bin3,fake,['woman'],5240.0
11266,74563583796dcea3_m08pbxl_b579067d_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/hospital_bed.jpeg,bin5,fake,['monkey'],10717.0
11316,9cb33c4f6356a3c5_m01nkt_e636de35_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_hot_day.jpeg,bin1,fake,"['pizza', 'cheese']",11832.0
11348,175d58a18a0bd278_m09ddx_efae63ef_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/slippery.jpeg,bin4,fake,"['goose', 'duck']",779.0
11389,0ab25a872a3a628f_m0cmx8_af6764aa_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/senior_citizens.jpeg,bin4,fake,['spoon'],441.0
11399,fd280d46f9488014_m01d40f_98ec7f76_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/a_beach.jpeg,bin3,fake,['dress'],4346.0
11403,74b714ee6721e879_m0hf58v5_afef6879_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/green.jpeg,bin2,fake,"['luggage and bags', 'girl']",8326.0
11450,1c68ec73964a0332_m01x_v_5a8585bc_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/red.jpeg,bin4,fake,['camel'],5876.0
11479,fecf91dd4a41cd96_m03fj2_6593784a_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/stage.jpeg,bin1,fake,"['goldfish', 'fish']",12257.0
11481,b58f1f88f8fbd38a_m01h8tj_399d73c3_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/and_a_houseboat_floating_in_the_distance.jpeg,bin4,fake,['starfish'],5438.0
11486,eea67dd864586c56_m0342h_4c60a165_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/crowded_marketplace.jpeg,bin5,fake,"['person', 'guitar']",10978.0
11493,fb43156f7d0a6b94_m0_cp5_04b1990b_OpenImages_Kandinsky_2_2,"p2p/OpenImages/SDv5/woman_++
.jpeg",bin1,fake,"['platter', 'oyster']",8340.0
11502,97bd4d44d3eba27d_m01bqk0_d7c1edac_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/an_extravagant.jpeg,bin4,fake,"['man', 'bicycle wheel']",2876.0
11510,fd01a784f0e01064_m024d2_63442d95_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/majestic.jpeg,bin5,fake,['calculator'],10054.0
11518,febefae5f104a7c8_m0l515_ef067f2e_OpenImages_OpenJourney,p2p/OpenImages/SDv4/pictionary.jpeg,bin5,fake,"['sandwich', 'bread']",9989.0
11533,d5e7c31e225379d9_m01j3zr_9287fafd_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/device.jpeg,bin4,fake,['burrito'],88.0
11535,bbfe88937357fd71_m09728_ec02070c_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_beach_terrace.jpeg,bin4,fake,"['tart', 'tomato', 'cheese', 'bread']",548.0
11542,9157d7a27084111b_m02crq1_34c7238e_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/trees.jpeg,bin4,fake,"['studio couch', 'sofa bed', 'couch']",3288.0
11563,8e5632d35c91e78d_m015x4r_ac49df51_OpenImages_OpenJourney,p2p/OpenImages/SDv4/with_firm_grips.jpeg,bin4,fake,"['cucumber', 'squash (plant)', 'zucchini']",3927.0
11594,95653b68e47ff420_m0fm3zh_79c82841_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/football_field.jpeg,bin1,fake,['flowerpot'],12858.0
11598,d78ddd3457118747_m07fbm7_f48c9b9d_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/beautiful.jpeg,bin3,fake,"['jug', 'pitcher (container)', 'strawberry']",10114.0
11625,77342c4f2ac0f91b_m09ddx_b2f186d3_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/at_a_swimming_pool.jpeg,bin3,fake,"['goose', 'duck', 'swan']",4755.0
11666,57d9906180d7a87d_m01gkx__e559119a_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/black.jpeg,bin1,fake,"['surfboard', 'swimwear']",10378.0
11670,5cb4587ec30a3020_m068zj_71956119_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/bird_flying_over_a_nest_with_a.jpeg,bin5,fake,['pig'],13315.0
11671,fe1580f27cfe4c67_m0fszt_af32e58d_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/oak_tree.jpeg,bin2,fake,"['pastry', 'cake']",9365.0
11673,bff3e167dd9ba4e8_m01tcjp_05ef5d51_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/trees.jpeg,bin5,fake,"['muffin', 'cake']",4630.0
11683,d5e7c31e225379d9_m01j3zr_769bfbcd_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/in_a_yard_with_animals.jpeg,bin3,fake,['burrito'],88.0
11690,5fe8f87bf3a503ff_m05r5c_db6b4b32_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/coca_cola.jpeg,bin5,fake,['piano'],6805.0
11760,a0620646a2b9d6e7_m024g6_be7de5be_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/with_a_red_brick_pathway_leading_up_to_it.jpeg,bin5,fake,"['cocktail', 'juice', 'lemon (plant)']",459.0
